-0.010975,0.012274,0.0031753,-0.0025654,0.00050449,0.0013305,5.7578e-05,-0.0018766,0.00081603,0.0033169,0.001121,-0.003344,-0.00041118,-9.6056e-05,-0.00096655,-0.0011182,-0.00050442,-0.0011182,-0.00096655,-9.6056e-05,-0.00041118,-0.003344,0.001121,0.0033169,0.00081603,-0.0018766,5.7578e-05,0.0013305,0.00050449,-0.0025654,0.0031753,0.012274
0.012561,-0.0045598,0.0029288,0.0022743,-5.3376e-05,-0.00056548,0.0011221,-0.00018862,0.00044307,0.0024906,-0.0023461,9.5032e-05,-0.0015914,5.4848e-05,-0.00071499,-0.00070279,-0.0013402,-0.00051707,-0.00075544,-0.00070666,-0.0018212,-0.0013731,0.0010409,0.0043394,-0.00059113,0.00095647,-0.00066608,-0.00055031,-0.00029087,0.00033964,0.0062967,-0.0026525
0.0042644,0.0066675,-0.0053966,0.0051085,0.00093394,-0.0022269,0.00087473,0.0011752,0.0031584,-0.0024584,0.00018787,-0.0026004,0.0013214,-0.0016794,-0.00018325,-0.00075102,-0.00066987,-0.001269,-0.00025493,-0.0013183,-0.0023597,-0.0013746,0.0051245,0.00020609,0.0010311,0.0028264,-0.00073064,-0.0023164,-7.3565e-05,0.0090862,-0.0065875,0.0032399
-0.004154,0.0043568,0.010755,-0.0048776,0.0010348,0.0018711,-0.001646,0.0016561,0.0015333,0.0012958,-0.003838,0.00072576,-0.0019039,0.00044912,-0.0010396,-0.00068944,-0.00050264,-0.00074056,-0.0011558,-0.0012765,-0.0027715,0.00041808,0.0046458,0.0010921,0.002253,0.00033649,-4.5862e-05,0.00039987,0.0080084,-0.0068464,0.0039957,-0.00038336
-0.00054433,-0.0027745,0.0045883,0.011273,-0.0059189,0.0031221,0.00036583,-0.00077606,0.0013312,-0.00049641,0.0011958,-0.0035801,0.0010468,-0.0018519,-0.00016398,-0.00051954,-0.0012017,-0.0003797,-0.0010362,-0.0013937,-0.0043479,0.0043345,0.0036852,0.0018812,0.0024399,-0.0012427,0.00058424,0.011264,-0.0055443,0.00029098,-0.00034719,-0.0023283
0.0010446,-0.001791,-0.0042906,0.0028136,0.015817,-0.0053088,0.00088592,0.002403,-0.0031345,0.0014824,-0.0026436,0.0031302,-0.0041528,0.0011429,-0.0014884,-0.00095553,-0.00080487,-0.00082377,1.2394e-05,-0.0041324,-0.0022235,0.0072446,0.0032431,0.0018559,0.0005217,0.00091578,0.01145,-0.0057043,0.0017013,0.0005377,-0.0047313,-0.0010607
-0.0018951,-0.0011409,-0.00061186,-0.0057889,0.0035486,0.016808,-0.0031741,-0.00017147,0.0017889,-0.0051922,0.0022627,-0.0030881,0.0031334,-0.0034088,0.00036408,-0.0017284,-0.0011309,1.6062e-05,-0.0015569,-0.0061297,0.0029197,0.0097143,-8.087e-05,0.0030705,0.00024814,0.013309,-0.0056826,0.00042706,-9.8747e-05,-0.0030304,0.00018173,-0.00092631
-0.0036435,-0.0010151,-0.0007389,-0.00077128,-0.0057091,-3.8464e-05,0.022789,-0.0036822,-0.0019843,0.0013204,-0.0056993,0.0026998,-0.0032196,0.0024626,-0.0030003,-0.0011461,0.00078322,-0.0026385,-0.0028207,-0.0067104,0.012496,0.003375,0.0030343,0.0019594,0.014188,-0.0053913,-0.001453,0.0012017,-0.0045636,0.00036852,-0.00027502,0.0007781
-0.00080343,-0.00037698,-0.0030136,-0.00028987,-0.0012221,-0.0046306,-0.0022762,0.024001,-0.00088926,-0.0056626,0.0033604,-0.0073786,0.0035978,-0.0040822,0.00088487,-0.0006169,-0.0024142,0.00041145,-0.0095876,0.0023875,0.012091,0.002651,0.0036818,0.016807,-0.0050682,-0.0040001,0.0017818,-0.0048549,0.000477,-0.00093555,0.00051772,-0.0015918
4.5883e-05,-0.00049356,-0.0026642,-0.00059312,-0.0021977,0.0012421,-0.0056062,-0.0052906,0.024852,0.0030143,-0.0087129,0.0049486,-0.0092932,0.0037682,-0.0040049,0.00066918,-0.001907,-0.0035117,-0.007351,0.007933,0.011508,0.0011928,0.022809,-0.0066324,-0.0040362,0.0006315,-0.0044459,-0.00034878,-0.00024626,-0.00031966,-0.0013467,-0.000657
0.0011562,-0.001924,-0.00030232,-0.0017167,-0.0010746,-0.00059442,-0.001312,-0.0025003,-0.010854,0.026347,0.0073424,-0.011657,0.0052707,-0.0091623,0.002306,-0.003186,-0.0023308,-0.0032841,-0.010568,0.022887,0.0017983,0.025762,-0.0046843,-0.0064452,0.00047662,-0.0047272,0.00089299,-0.0017894,0.00016094,-0.0019611,0.00079184,-0.0021615
-0.0011719,-0.0014833,0.0012752,-0.002353,-0.00018332,-0.0015905,-0.00027418,-0.0023695,-0.00067948,-0.014393,0.024807,0.013001,-0.012993,0.0030367,-0.0075695,-0.0024353,0.0031365,-0.02021,0.010816,0.017411,0.026443,-0.00039047,-0.01239,0.003083,-0.0071028,0.0023444,-0.00263,0.0015642,-0.0035579,0.0010484,-0.001087,-0.00014706
-0.00056814,-0.0015338,7.6686e-06,-0.00064414,0.00047403,-0.0028714,0.00038966,-0.00088738,-0.0033003,0.00024495,-0.015725,0.021189,0.020054,-0.017771,0.0036266,-0.0067608,-0.0062598,-0.015515,0.0207,0.042883,-0.0032863,-0.011457,0.00080502,-0.007098,0.00099791,-0.00072768,-0.00012749,-0.0023429,0.00039183,-7.9277e-05,-0.0013568,-0.00049548
-0.0023044,0.00096182,-0.0024064,0.0001193,0.00038827,-0.00073715,-0.0011966,-0.0014079,0.00018151,-0.0053169,0.0031618,-0.016529,0.013063,0.027372,-0.017815,0.0022425,-0.021357,-0.012663,0.080276,-0.0092959,-0.013066,0.00020901,-0.0058104,-0.00048846,-0.00093029,-0.00010567,-0.0021016,9.752e-06,-0.00061399,0.00092636,-0.0025776,0.00076613
-0.0013444,0.00019886,-0.0021036,0.0012384,-0.0031379,0.0033003,-0.0026277,0.00035004,-0.0052429,0.0061009,-0.011197,0.007954,-0.023589,0.017229,0.019931,-0.0044978,-0.054083,0.08191,0.02667,-0.036731,0.010196,-0.015783,0.0072979,-0.0066778,0.0050072,-0.0068527,0.003347,-0.0034989,0.0030367,-0.0035803,0.0013247,-0.0011895
-0.00072318,-0.0012448,-0.00022448,-0.0010524,0.00051091,-0.0025565,0.0032262,-0.0043899,0.0036169,-0.0090032,0.010008,-0.018196,0.015509,-0.03003,0.018508,-0.0095401,0.012091,0.10276,-0.073572,0.020369,-0.020049,0.0089393,-0.011873,0.0087618,-0.0080221,0.0046229,-0.0051337,0.0032768,-0.0029296,0.00065965,-0.001035,-0.00033511
0.0012301,-0.0025193,0.00078876,-0.0014061,4.6811e-05,-0.00081422,-0.00089976,0.00033506,-9.2866e-05,-0.0021695,-0.0036408,0.0026028,-0.0070775,-0.0049729,-0.0081098,-0.060359,0.1883,-0.060359,-0.0081098,-0.0049729,-0.0070775,0.0026028,-0.0036408,-0.0021695,-9.2866e-05,0.00033506,-0.00089976,-0.00081422,4.6811e-05,-0.0014061,0.00078876,-0.0025193
-0.00072318,-0.00033511,-0.001035,0.00065965,-0.0029296,0.0032768,-0.0051337,0.0046229,-0.0080221,0.0087618,-0.011873,0.0089393,-0.020049,0.020369,-0.073572,0.10276,0.012091,-0.0095401,0.018508,-0.03003,0.015509,-0.018196,0.010008,-0.0090032,0.0036169,-0.0043899,0.0032262,-0.0025565,0.00051091,-0.0010524,-0.00022448,-0.0012448
-0.0013444,-0.0011895,0.0013247,-0.0035803,0.0030367,-0.0034989,0.003347,-0.0068527,0.0050072,-0.0066778,0.0072979,-0.015783,0.010196,-0.036731,0.02667,0.08191,-0.054083,-0.0044978,0.019931,0.017229,-0.023589,0.007954,-0.011197,0.0061009,-0.0052429,0.00035004,-0.0026277,0.0033003,-0.0031379,0.0012384,-0.0021036,0.00019886
-0.0023044,0.00076613,-0.0025776,0.00092636,-0.00061399,9.752e-06,-0.0021016,-0.00010567,-0.00093029,-0.00048846,-0.0058104,0.00020901,-0.013066,-0.0092959,0.080276,-0.012663,-0.021357,0.0022425,-0.017815,0.027372,0.013063,-0.016529,0.0031618,-0.0053169,0.00018151,-0.0014079,-0.0011966,-0.00073715,0.00038827,0.0001193,-0.0024064,0.00096182
-0.00056814,-0.00049548,-0.0013568,-7.9277e-05,0.00039183,-0.0023429,-0.00012749,-0.00072768,0.00099791,-0.007098,0.00080502,-0.011457,-0.0032863,0.042883,0.0207,-0.015515,-0.0062598,-0.0067608,0.0036266,-0.017771,0.020054,0.021189,-0.015725,0.00024495,-0.0033003,-0.00088738,0.00038966,-0.0028714,0.00047403,-0.00064414,7.6686e-06,-0.0015338
-0.0011719,-0.00014706,-0.001087,0.0010484,-0.0035579,0.0015642,-0.00263,0.0023444,-0.0071028,0.003083,-0.01239,-0.00039047,0.026443,0.017411,0.010816,-0.02021,0.0031365,-0.0024353,-0.0075695,0.0030367,-0.012993,0.013001,0.024807,-0.014393,-0.00067948,-0.0023695,-0.00027418,-0.0015905,-0.00018332,-0.002353,0.0012752,-0.0014833
0.0011562,-0.0021615,0.00079184,-0.0019611,0.00016094,-0.0017894,0.00089299,-0.0047272,0.00047662,-0.0064452,-0.0046843,0.025762,0.0017983,0.022887,-0.010568,-0.0032841,-0.0023308,-0.003186,0.002306,-0.0091623,0.0052707,-0.011657,0.0073424,0.026347,-0.010854,-0.0025003,-0.001312,-0.00059442,-0.0010746,-0.0017167,-0.00030232,-0.001924
4.5883e-05,-0.000657,-0.0013467,-0.00031966,-0.00024626,-0.00034878,-0.0044459,0.0006315,-0.0040362,-0.0066324,0.022809,0.0011928,0.011508,0.007933,-0.007351,-0.0035117,-0.001907,0.00066918,-0.0040049,0.0037682,-0.0092932,0.0049486,-0.0087129,0.0030143,0.024852,-0.0052906,-0.0056062,0.0012421,-0.0021977,-0.00059312,-0.0026642,-0.00049356
-0.00080343,-0.0015918,0.00051772,-0.00093555,0.000477,-0.0048549,0.0017818,-0.0040001,-0.0050682,0.016807,0.0036818,0.002651,0.012091,0.0023875,-0.0095876,0.00041145,-0.0024142,-0.0006169,0.00088487,-0.0040822,0.0035978,-0.0073786,0.0033604,-0.0056626,-0.00088926,0.024001,-0.0022762,-0.0046306,-0.0012221,-0.00028987,-0.0030136,-0.00037698
-0.0036435,0.0007781,-0.00027502,0.00036852,-0.0045636,0.0012017,-0.001453,-0.0053913,0.014188,0.0019594,0.0030343,0.003375,0.012496,-0.0067104,-0.0028207,-0.0026385,0.00078322,-0.0011461,-0.0030003,0.0024626,-0.0032196,0.0026998,-0.0056993,0.0013204,-0.0019843,-0.0036822,0.022789,-3.8464e-05,-0.0057091,-0.00077128,-0.0007389,-0.0010151
-0.0018951,-0.00092631,0.00018173,-0.0030304,-9.8747e-05,0.00042706,-0.0056826,0.013309,0.00024814,0.0030705,-8.087e-05,0.0097143,0.0029197,-0.0061297,-0.0015569,1.6062e-05,-0.0011309,-0.0017284,0.00036408,-0.0034088,0.0031334,-0.0030881,0.0022627,-0.0051922,0.0017889,-0.00017147,-0.0031741,0.016808,0.0035486,-0.0057889,-0.00061186,-0.0011409
0.0010446,-0.0010607,-0.0047313,0.0005377,0.0017013,-0.0057043,0.01145,0.00091578,0.0005217,0.0018559,0.0032431,0.0072446,-0.0022235,-0.0041324,1.2394e-05,-0.00082377,-0.00080487,-0.00095553,-0.0014884,0.0011429,-0.0041528,0.0031302,-0.0026436,0.0014824,-0.0031345,0.002403,0.00088592,-0.0053088,0.015817,0.0028136,-0.0042906,-0.001791
-0.00054433,-0.0023283,-0.00034719,0.00029098,-0.0055443,0.011264,0.00058424,-0.0012427,0.0024399,0.0018812,0.0036852,0.0043345,-0.0043479,-0.0013937,-0.0010362,-0.0003797,-0.0012017,-0.00051954,-0.00016398,-0.0018519,0.0010468,-0.0035801,0.0011958,-0.00049641,0.0013312,-0.00077606,0.00036583,0.0031221,-0.0059189,0.011273,0.0045883,-0.0027745
-0.004154,-0.00038336,0.0039957,-0.0068464,0.0080084,0.00039987,-4.5862e-05,0.00033649,0.002253,0.0010921,0.0046458,0.00041808,-0.0027715,-0.0012765,-0.0011558,-0.00074056,-0.00050264,-0.00068944,-0.0010396,0.00044912,-0.0019039,0.00072576,-0.003838,0.0012958,0.0015333,0.0016561,-0.001646,0.0018711,0.0010348,-0.0048776,0.010755,0.0043568
0.0042644,0.0032399,-0.0065875,0.0090862,-7.3565e-05,-0.0023164,-0.00073064,0.0028264,0.0010311,0.00020609,0.0051245,-0.0013746,-0.0023597,-0.0013183,-0.00025493,-0.001269,-0.00066987,-0.00075102,-0.00018325,-0.0016794,0.0013214,-0.0026004,0.00018787,-0.0024584,0.0031584,0.0011752,0.00087473,-0.0022269,0.00093394,0.0051085,-0.0053966,0.0066675
0.012561,-0.0026525,0.0062967,0.00033964,-0.00029087,-0.00055031,-0.00066608,0.00095647,-0.00059113,0.0043394,0.0010409,-0.0013731,-0.0018212,-0.00070666,-0.00075544,-0.00051707,-0.0013402,-0.00070279,-0.00071499,5.4848e-05,-0.0015914,9.5032e-05,-0.0023461,0.0024906,0.00044307,-0.00018862,0.0011221,-0.00056548,-5.3376e-05,0.0022743,0.0029288,-0.0045598
