0.00052867,0.0016046,0.00061075,9.2748e-05,0.00018151,0.00078476,-7.2501e-05,0.00018762,0.00025515,0.0014221,0.00086902,0.0036653,-6.6794e-05,-0.0017161,-0.00082338,-0.00043203,-0.0006988,-0.00043203,-0.00082338,-0.0017161,-6.6794e-05,0.0036653,0.00086902,0.0014221,0.00025515,0.00018762,-7.2501e-05,0.00078476,0.00018151,9.2748e-05,0.00061075,0.0016046
0.0018887,-0.00051708,0.0030923,0.0012471,-8.6636e-05,0.00057328,0.00067438,0.00041877,6.4875e-05,0.001348,0.0010122,0.0036975,0.0016389,-0.0025849,-0.00070074,-0.0007462,-0.0005013,-0.00062178,-0.00045106,-0.0015116,-0.00066346,0.0027436,0.0015455,0.00057682,0.00089952,-0.00010023,7.5194e-05,-0.00024393,0.00067094,0.00017443,-0.00010657,-0.00055107
0.00015771,0.00070176,-0.00079707,0.0052137,0.00057228,0.00081878,0.00010122,0.00152,-2.5215e-05,0.0014333,0.00078103,0.0035683,0.0035662,-0.0026984,-0.0015007,-0.00044748,-0.00076572,-0.00050034,-0.00051982,-0.00095616,-0.001183,0.0018121,0.0020285,0.00028452,0.00076472,-4.0424e-05,0.00023831,-0.00044717,5.2523e-06,0.00026209,0.00068972,-0.0016824
-0.0017167,0.00051052,-0.0010923,0.0005637,0.0055899,0.0011086,0.00083915,0.00052733,0.0015745,0.00072213,0.0017454,0.0018924,0.0061337,-0.0022989,-0.0022738,-0.00079066,-0.00044891,-0.00085397,-0.00025241,-0.00098178,-0.00082284,0.00045672,0.0024074,0.00023414,0.00069847,-0.00024124,0.0002195,-0.00014877,-0.00032434,-0.00020412,0.00065066,-0.00046797
-0.00107,-0.00094062,-0.00074095,-0.00080539,0.00030358,0.0066997,0.0014273,0.00097744,0.0010926,0.0016315,0.0020208,0.0014158,0.0064834,0.00045326,-0.0041281,-0.00041783,-0.0011336,-0.00030447,-0.00074801,-0.00049491,-0.001004,0.00017224,0.0016545,0.00087065,0.00024391,0.00014299,-0.00044604,0.00017401,-0.00016617,-0.0004271,-2.6044e-05,4.518e-05
-0.0012337,0.00011583,-0.0021117,-0.0002959,-0.0011764,-0.00052505,0.0089096,0.00061683,0.002544,0.00022844,0.003937,0.00062378,0.0068119,0.0029675,-0.0048183,-0.001137,-0.00094044,-0.00078107,-0.00037894,-0.00072892,-0.00069454,-0.00030172,0.0012562,0.00098737,0.00010237,0.00037839,-0.00068809,5.3908e-05,-0.00026825,5.2473e-06,-0.00053779,3.4914e-05
-0.0012328,-0.00054014,-7.8654e-05,-0.0027865,0.00099421,-0.0034343,0.00054132,0.0094165,0.0017817,0.0022008,0.0020563,0.0032939,0.0044108,0.0079002,-0.0065319,-0.0012361,-0.0015127,-0.00037611,-0.0011412,4.863e-05,-0.0012958,0.00015202,0.00013861,0.001694,-0.00053093,0.00075613,-0.00072154,-0.00010122,-0.00051919,4.2076e-05,-0.00019581,-0.00023685
-0.0012662,-0.00112,-9.6817e-05,-0.0010742,-0.0015634,-5.0914e-06,-0.0039589,0.00010511,0.011445,0.0019186,0.0033067,0.0028697,0.0044961,0.010384,-0.0039835,-0.0049979,0.00013331,-0.0016643,-0.00029806,-0.00091029,-0.00038968,-0.00059843,0.00028626,0.0010369,0.00017941,2.1351e-05,-0.00010602,-0.0006149,-0.00021971,-0.00045986,-6.7568e-05,0.0001674
-0.00017404,-0.0020502,4.7736e-05,-0.0014231,0.00014266,-0.0021563,-0.00024177,-0.0046713,-0.00091062,0.014932,0.00080226,0.0068611,0.00081882,0.014533,-0.00085236,-0.0073373,-0.00091081,-0.0010137,-0.00091768,-0.00048779,-0.00098229,-4.2948e-05,-0.00039783,0.00097392,0.00032339,-0.00011776,-0.00011491,-0.00068308,-0.00014033,-0.00059526,-0.00023236,-2.6373e-05
7.3432e-05,-0.0012684,-0.0010568,-0.00054899,-0.0014004,0.0011729,-0.0040158,0.0016425,-0.0084175,0.0013713,0.015288,0.00471,0.0045106,0.010735,0.0094119,-0.01268,0.00029523,-0.0033759,0.00087385,-0.0020346,0.00036166,-0.0015579,0.0009109,-0.0006008,0.0015134,-0.0012051,0.0008361,-0.0015069,0.00028555,-0.00079476,-0.00015122,-0.00042251
