-0.00040659,-0.00044305,-0.00098571,-0.00025785,-0.00091914,-0.00064677,-0.00092414,-0.0011073,-0.00161,-0.00018568,0.0027369,0.0014964,0.0045667,0.0016777,0.001568,0.0011544,0.0011213,0.0011544,0.001568,0.0016777,0.0045667,0.0014964,0.0027369,-0.00018568,-0.00161,-0.0011073,-0.00092414,-0.00064677,-0.00091914,-0.00025785,-0.00098571,-0.00044305
-0.00046698,-0.0007619,-0.00097687,0.00027427,-0.00121,-0.0006746,-0.00092277,-0.00094358,-0.0014466,0.0014885,0.0018073,-0.00073691,0.0046737,0.0028072,0.0013778,0.0012424,0.0010978,0.0013005,0.0015218,0.001322,0.0037197,0.0043724,0.0026847,-0.0021739,-0.0010984,-0.0013935,-0.00087895,-0.00058897,-0.00053607,-0.0011087,-0.00064821,-0.00016753
-0.00061626,-0.0010632,-0.00047048,3.152e-05,-0.00094658,-0.00089066,-0.00083179,-0.00083152,-0.00053904,0.0019842,0.00076656,-0.0019771,0.0034483,0.0046486,0.0011319,0.001517,0.0010856,0.0015748,0.0013393,0.0014387,0.0031099,0.0070664,0.00088968,-0.0029501,-0.00078199,-0.0015044,-0.00085288,-0.00040361,-0.00049083,-0.0016401,-0.00034676,6.0522e-05
-0.00079031,-0.0011626,0.00020854,-0.00078869,-0.00011506,-0.0014123,-0.00050625,-0.00070866,0.00065276,0.0013782,1.5401e-05,-0.002197,0.00098602,0.0065065,0.0014054,0.0017026,0.0013155,0.0016983,0.0013534,0.0015845,0.0038322,0.0079244,-0.0019813,-0.0018585,-0.0014273,-0.0010214,-0.00097987,-0.00012964,-0.00088835,-0.0014905,-0.00037576,0.00022542
-0.00087384,-0.00086778,0.00040616,-0.0012926,0.0005236,-0.0017759,-9.6816e-05,-0.00048782,0.0015292,0.00032425,-0.00047896,-0.0016735,-0.0019075,0.0071921,0.0029068,0.0015239,0.0019771,0.0014845,0.0017846,0.0017453,0.0061768,0.005229,-0.0035965,-0.00029467,-0.0024073,-0.00027805,-0.0010475,-9.1109e-05,-0.0013365,-0.00088624,-0.00066325,0.00020797
-0.00063284,-0.0003163,-0.00016537,-0.00072701,5.8349e-05,-0.0011497,-0.0002124,0.0001681,0.0014672,-0.00030165,-0.0010503,-0.00075787,-0.0042593,0.0058079,0.0056988,0.001314,0.0027087,0.0013612,0.0022104,0.0030142,0.0082371,-0.00050055,-0.0022578,-0.0003355,-0.0021999,-0.00026237,-0.00054277,-0.00071491,-0.0012062,-0.00048379,-0.00079632,-0.00021748
7.9883e-05,-1.7368e-05,-0.00090024,0.0004828,-0.0012867,0.00045563,-0.0010269,0.0012891,0.00036533,-9.5934e-05,-0.0018156,7.3703e-05,-0.0053067,0.0022654,0.0088969,0.0019792,0.0028469,0.0020073,0.0021776,0.0066153,0.0064918,-0.005482,0.00056108,-0.0019644,-0.00055803,-0.0011588,0.00040531,-0.0017637,-0.00043532,-0.00062353,-0.00054954,-0.001053
0.00087596,-0.00023422,-0.00087505,0.0009826,-0.0019635,0.0015995,-0.0014875,0.0018941,-0.00075104,0.00020449,-0.0020843,-5.4559e-05,-0.0044536,-0.0028905,0.011247,0.0040741,0.0025394,0.0031087,0.0028889,0.011062,-0.00037399,-0.0057709,0.0013777,-0.0028002,0.00075091,-0.0016901,0.00064872,-0.0020971,0.00010512,-0.00081654,-0.00034758,-0.0017132
0.00089613,-0.00042822,-7.3567e-05,0.0001409,-0.000832,0.00088417,-0.00037004,0.00082532,-0.00054919,-0.0005424,-0.0010052,-0.0017618,-0.0018024,-0.0083482,0.01136,0.0075418,0.0028022,0.0036047,0.006884,0.011305,-0.0082724,-0.0019548,-0.00097003,-0.0013013,0.00020553,-0.00076606,-0.00060025,-0.00091821,-0.00040059,-0.00040203,-0.00079389,-0.0014016
-0.00021749,0.00018085,0.00044447,-0.0009574,0.0011683,-0.0010297,0.0017379,-0.0013796,0.00072331,-0.0020418,0.00076686,-0.0039715,0.00079445,-0.011464,0.0072562,0.012638,0.0038639,0.0043515,0.013954,0.0033468,-0.010549,0.00083636,-0.0034811,0.00084273,-0.0012162,0.00068182,-0.0022704,0.00084297,-0.0014022,0.00029486,-0.0016229,-0.00016641
